Wall time,Step,Value
1662580335.9247706,143,0.00027799722738564014
1662580338.6999435,144,0.0002753672015387565
1662580344.852461,146,0.00027025523013435304
1662580347.7707596,147,0.00026777086895890534
1662580356.8857083,150,0.0002606201160233468
1662580377.8609848,157,0.00024365463468711823
1662580384.0567644,159,0.00023927082656882703
1662580387.0217583,160,0.00023705791682004929
1662580393.1999266,162,0.00023251028324011713
1662580399.3792324,164,0.00022843765327706933
1662580405.2711775,166,0.00022435066057369113
1662580417.8963954,170,0.00021669290435966104
1662580420.911429,171,0.00021489350183401257
1662580423.8164964,172,0.0002132263034582138
1662580433.221506,175,0.00020879671501461416
1662580436.354087,176,0.00020782351202797145
1662580439.4041295,177,0.0002074419317068532
1662580442.4018016,178,0.00020763461361639202
1662580445.4783685,180,0.00020926521392539144
1662580447.0357661,181,0.00020570738706737757
1662580456.1143086,184,0.00019514291489031166
1662580457.6347563,185,0.00019578970386646688
1662580459.1504447,186,0.0001935784239321947
1662580468.1242175,189,0.0001873450819402933
1662580471.1278532,190,0.00018520791491027921
1662580474.1193738,191,0.00018366490257903934
1662580477.1357982,192,0.00018293826724402606
1662580485.9909246,195,0.0001773164258338511
1662580498.030758,199,0.00017279126041103154
1662580500.9362328,200,0.00017061899416148663
1662580507.0564766,202,0.00016842925106175244
1662580510.1424015,203,0.00016767617489676923
1662580513.104461,204,0.0001664056908339262
1662580516.131615,205,0.00016460091865155846
1662580522.055146,207,0.00016201150720007718
1662580527.8863118,209,0.00016017715097405016
1662580533.8267756,211,0.00015773637278471142
1662580539.7624764,213,0.00015543114568572491
1662580545.8374803,215,0.0001536351046524942
1662580548.7989466,216,0.000152743945363909
1662580554.950126,218,0.00015105566126294434
1662580557.9211698,219,0.00015072144742589444
1662580561.178175,220,0.00015087267092894763
1662580562.8573968,221,0.00015230546705424786
1662580564.4618962,222,0.00015435460954904556
1662580567.6160777,224,0.0001540294906590134
1662580569.1619518,225,0.00014864627155475318
1662580579.8570917,229,0.00014543508586939424
1662580593.738393,235,0.0001383521012030542
1662580599.7518349,237,0.0001350552192889154
1662580602.687929,238,0.00013447761011775583
1662580605.7075338,239,0.000134251473355107
1662580611.5916312,241,0.00013296575343701988
1662580614.6475368,242,0.00013162994582671672
1662580620.74562,244,0.00013001907791476697
1662580623.5724225,245,0.00012998298916500062
1662580626.570566,246,0.00012960453750565648
1662580629.7389321,247,0.00012875773245468736
1662580644.6872494,252,0.00012545258505269885
1662580647.7672143,253,0.00012480266741476953
1662580650.5724232,254,0.00012412495561875403
1662580659.447228,257,0.00012219509517308325
1662580662.4542491,258,0.00012159365724073723
1662580665.3291285,259,0.00012099649029551074
1662580668.2785277,260,0.00012047948985127732
1662580673.956462,262,0.0001196984012494795
1662580692.6856518,270,0.00012856083048973233
1662580694.2741585,271,0.0001344807242276147
1662580698.9623795,274,0.0001270930952159688
1662580700.6551328,275,0.00011662975157378241
1662580703.6676254,276,0.00011431866005295888
1662580708.1136425,278,0.0001235354138771072
1662580711.1392765,280,0.00011473085032775998
1662580715.7886598,282,0.00011440021626185626
1662580717.3756413,283,0.00011615727271419019
1662580720.614126,285,0.00011194987018825486
1662580726.6944985,287,0.00011145498137921095
1662580728.1692204,288,0.00011144958989461884
1662580732.551358,290,0.00010945694521069527
1662580747.4154,295,0.00010698646656237543
1662580750.299256,296,0.00010703362204367295
1662580751.8611712,297,0.00010716871474869549
1662580753.4238448,298,0.00010661979467840865
1662580769.7796936,304,0.00010403129999758676
1662580775.083135,306,0.0001034204033203423
1662580780.7177262,308,0.00010295076936017722
1662580783.5471194,309,0.00010240919073112309
1662580792.0189211,312,0.00010182271216763183
1662580794.93711,313,0.00010151127935387194
1662580803.3909373,316,0.00010045798262581229
1662580809.1432192,318,0.00010002085764426738
1662580812.1055524,319,9.968486847355962e-05
1662580820.62111,322,9.887461055768654e-05
1662580826.255602,324,9.842513827607036e-05
1662580840.465627,329,9.762794798007235e-05
1662580841.8744314,330,9.787896124180406e-05
1662580843.3121283,331,9.861688886303455e-05
1662580844.6718264,332,0.00010030156408902258
1662580851.7028503,337,0.00010647781164152548
1662580853.097809,338,0.00010473979637026787
1662580855.9076667,340,0.0001201770210172981
1662580860.014917,343,0.00010075914178742096
1662580861.3608644,344,9.828589827520773e-05
1662580862.7559536,345,0.00010496244067326188
1662580864.0766475,346,0.00010674248187569901
1662580866.9599452,348,9.731465252116323e-05
1662580871.1609583,350,0.00010021019988926128
1662580874.0506806,352,9.633388253860176e-05
1662580876.877508,353,9.680690709501505e-05
1662580878.296799,354,9.638595656724647e-05
1662580886.7148113,358,9.397411486133933e-05
1662580892.3383296,360,9.377179230796173e-05
1662580895.0581481,362,9.231350850313902e-05
1662580898.00291,363,9.152376151178032e-05
1662580900.8426356,364,9.245824912795797e-05
1662580902.1997778,365,9.273320029024035e-05
1662580903.5946755,366,9.125851647695526e-05
1662580906.3222654,367,9.03603940969333e-05
1662580909.1078324,368,9.113037231145427e-05
1662580918.8548794,374,8.989442721940577e-05
1662580925.8565593,377,8.909080497687683e-05
1662580927.2103717,378,8.906098082661629e-05
1662580946.0853636,385,8.765223901718855e-05
1662580948.7729626,386,8.749391417950392e-05
1662580960.0520551,390,8.691054244991392e-05
1662580962.8886762,391,8.67928538355045e-05
1662580965.7356663,392,8.661754691274837e-05
1662580968.844303,393,8.639854786451906e-05
1662580971.5803447,394,8.623721805633977e-05
1662580974.509917,395,8.613608224550262e-05
1662580977.463945,396,8.60249056131579e-05
1662580980.3245006,397,8.587635966250673e-05
1662580983.2273924,398,8.568745397496969e-05
1662580986.005255,399,8.551192877348512e-05
1662580991.6218216,401,8.521560812368989e-05
1662580994.5089314,402,8.509954932378605e-05
1662581000.3045602,404,8.481725672027096e-05
1662581011.4240477,408,8.421131497016177e-05
1662581014.0337298,409,8.411502494709566e-05
1662581019.6935902,412,8.514952787663788e-05
1662581021.0980911,413,8.653336408315226e-05
1662581022.5061765,414,8.903398702386767e-05
1662581023.853674,415,9.219296771334484e-05
1662581027.9950402,418,0.00010039264452643692
1662581032.236964,421,9.614180453354493e-05
1662581033.5765572,422,8.971642819233239e-05
1662581039.3267436,425,8.747127867536619e-05
1662581040.715063,426,9.078420407604426e-05
1662581047.5950084,430,8.295273437397555e-05
1662581049.0222266,431,8.53983947308734e-05
1662581053.2048583,434,8.114627416944131e-05
1662581055.9867756,435,8.205203630495816e-05
1662581057.3672457,436,8.348200935870409e-05
1662581058.7371352,437,8.321358473040164e-05
1662581060.1162221,438,8.162749873008579e-05
1662581061.4858122,439,8.09179327916354e-05
1662581064.361275,440,8.183148747775704e-05
1662581065.731973,441,8.301503112306818e-05
1662581068.5198324,443,8.332332799909636e-05
1662581069.9366162,444,8.460630488116294e-05
1662581071.3108082,445,8.721294580027461e-05
1662581072.733585,446,8.967310714069754e-05
1662581078.2252135,450,8.352461009053513e-05
1662581079.5342846,451,8.00566776888445e-05
1662581082.4405606,452,7.857192395022139e-05
1662581085.2494457,453,7.960118091432378e-05
1662581086.6430779,454,8.184237958630547e-05
1662581089.4580808,456,8.257742592832074e-05
1662581092.247513,458,7.83331852289848e-05
1662581098.044587,460,7.801888568792492e-05
1662581099.4029388,461,7.881781493779272e-05
1662581103.568935,464,7.859349716454744e-05
1662581104.9461172,465,7.78335815994069e-05
1662581106.3187206,466,7.725312752882019e-05
1662581111.8986177,468,7.73337742430158e-05
1662581114.6455529,470,7.80124100856483e-05
1662581120.2019818,474,7.79887122916989e-05
1662581121.5918157,475,7.882086356403306e-05
1662581125.7099411,478,8.376406913157552e-05
1662581127.070092,479,8.508086466463283e-05
1662581128.4592094,480,8.499475370626897e-05
1662581129.87447,481,8.309938129968941e-05
1662581131.2755654,482,7.984403782756999e-05
1662581132.6724281,483,7.664290023967624e-05
1662581135.4972982,484,7.490284770028666e-05
1662581139.6049528,486,7.646665471838787e-05
1662581140.9830925,487,7.791486132191494e-05
1662581142.410292,488,7.842287595849484e-05
1662581143.805925,489,7.77031818870455e-05
1662581146.5544028,491,7.476442260667682e-05
1662581153.5816052,494,7.485583773814142e-05
1662581159.0919716,498,7.466602983186021e-05
1662581166.2712898,501,7.330357766477391e-05
1662581168.9512415,502,7.339046715060249e-05
1662581170.2900422,503,7.358897710219026e-05
1662581174.3289547,506,7.378936425084248e-05
1662581177.0808628,508,7.336622365983203e-05
1662581178.5517788,509,7.31159234419465e-05
1662581181.402476,510,7.289587665582076e-05
1662581184.2807584,511,7.276397809619084e-05
1662581187.295527,512,7.271618960658088e-05
1662581189.915591,513,7.283021841431037e-05
1662581191.3365438,514,7.312529487535357e-05
1662581195.5528097,517,7.738047133898363e-05
1662581196.898898,518,8.130467176670209e-05
1662581198.2837772,519,8.7125321442727e-05
1662581199.649915,520,9.367208258481696e-05
1662581203.753498,523,8.302252535941079e-05
1662581214.665055,530,7.31561376596801e-05
1662581218.8931794,533,7.433522114297375e-05
1662581220.2313452,534,7.212013588286936e-05
1662581224.3773882,536,7.45467041269876e-05
1662581225.7182367,537,7.41332332836464e-05
1662581227.136951,538,7.22269105608575e-05
1662581228.5302222,539,7.128748256945983e-05
1662581231.419856,540,7.195436046458781e-05
1662581234.208624,542,7.178726082202047e-05
1662581235.6395445,543,7.051058491924778e-05
1662581238.4519904,544,7.027594983810559e-05
1662581242.5484977,546,7.137556531233713e-05
1662581243.8530874,547,7.074758468661457e-05
1662581249.372611,550,7.049048144835979e-05
1662581252.1069438,552,7.000113691901788e-05
1662581256.2105002,554,6.99298398103565e-05
1662581257.6050572,555,7.03312034602277e-05
1662581258.9865906,556,7.050127896945924e-05
1662581267.005161,562,8.392314339289442e-05
1662581268.403848,563,9.004372986964881e-05
1662581269.7521617,564,9.516026329947636e-05
1662581275.031253,568,6.929389201104641e-05
1662581280.5369477,571,7.913923036539927e-05
1662581283.3127043,573,7.051463035168126e-05
1662581287.404329,576,7.319495489355177e-05
1662581292.733407,580,7.033640576992184e-05
1662581300.9103835,584,6.858047709101811e-05
1662581302.2963302,585,6.929749361006543e-05
1662581303.7006252,586,6.911029777256772e-05
1662581307.9173434,588,6.732360634487122e-05
1662581312.2996948,590,6.820473936386406e-05
1662581313.6779063,591,6.824944284744561e-05
1662581315.0974126,592,6.758199742762372e-05
1662581319.283004,594,6.68396896799095e-05
1662581323.280419,596,6.739319360349327e-05
1662581324.6408331,597,6.715514609823003e-05
1662581326.058638,598,6.67032873025164e-05
1662581328.8814404,599,6.644635141128674e-05
1662581333.1411676,601,6.663653039140627e-05
1662581334.5857358,602,6.665486580459401e-05
1662581335.978912,603,6.650258728768677e-05
1662581340.1013463,605,6.62114325677976e-05
1662581345.6816168,608,6.667305569862947e-05
1662581348.4641259,610,6.761197437299415e-05
1662581352.5731816,613,7.445685332641006e-05
1662581353.9370818,614,7.982638635439798e-05
1662581356.7449377,616,9.206872346112505e-05
1662581359.50358,618,8.449296001344919e-05
1662581362.2920299,620,6.695927731925622e-05
1662581365.0914247,622,7.419368921546265e-05
1662581366.4846969,623,7.503254892071709e-05
1662581370.6274989,626,6.781931733712554e-05
1662581373.4215133,628,6.961161125218496e-05
1662581374.8718526,629,6.761680560884997e-05
1662581380.4362173,633,6.696533819194883e-05
1662581384.564219,635,6.535498687298968e-05
1662581388.6051853,637,6.627764378208667e-05
1662581394.3484273,640,6.437270349124447e-05
1662581397.2328937,641,6.49861030979082e-05
1662581398.676166,642,6.535730790346861e-05
1662581400.0485904,643,6.487171776825562e-05
1662581401.456132,644,6.405614112736657e-05
1662581404.2993767,645,6.371153722284362e-05
1662581411.2572963,649,6.381348794093356e-05
1662581415.5245013,651,6.34246098343283e-05
1662581418.235172,652,6.361235864460468e-05
1662581419.5489047,653,6.365652370732278e-05
1662581420.924269,654,6.345133442664519e-05
1662581422.2385921,655,6.315768405329436e-05
1662581429.4419515,658,6.313870107987896e-05
1662581430.8606615,659,6.311201286735013e-05
1662581432.2286544,660,6.294740887824446e-05
1662581450.5290701,667,6.238059722818434e-05
1662581459.4589238,670,6.224815297173336e-05
1662581473.6364632,675,6.202857912285253e-05
1662581476.697918,676,6.205897079780698e-05
1662581478.0771475,677,6.213381857378408e-05
1662581482.1869345,680,6.288432632572949e-05
1662581484.9164171,682,6.456409028032795e-05
1662581486.2751987,683,6.615572783630341e-05
1662581487.6417708,684,6.844452582299709e-05
1662581491.8508503,687,7.680238923057914e-05
1662581498.796261,692,0.00010040462075266987
1662581501.4289722,694,8.960624109022319e-05
1662581502.7803013,695,7.07176877767779e-05
1662581504.2159564,696,6.196266622282565e-05
1662581507.0821362,697,6.842470611445606e-05
1662581509.8550622,699,7.69504185882397e-05
1662581514.0146222,702,6.598300387850031e-05
1662581515.3550816,703,7.003096834523603e-05
1662581518.266745,705,6.285828567342833e-05
1662581523.7657156,709,6.253860919969156e-05
1662581525.1361558,710,6.143099744804204e-05
1662581529.2378693,712,6.343077984638512e-05
1662581534.9234273,715,6.125569780124351e-05
1662581537.7183957,717,6.14028685959056e-05
1662581541.9572861,719,6.034912439645268e-05
1662581544.8133366,720,6.0886366554768756e-05
1662581546.243542,721,6.0809074057033285e-05
1662581550.4537108,723,5.9733400121331215e-05
1662581554.8113167,725,6.0234058764763176e-05
1662581556.1566138,726,5.993207741994411e-05
1662581557.5401254,727,5.9472498833201826e-05
1662581560.171015,728,5.9377318393671885e-05
1662581562.9581285,729,5.955619417363778e-05
1662581565.6904469,731,5.9338639402994886e-05
1662581568.4420078,732,5.910246181883849e-05
1662581571.2599318,733,5.907357990508899e-05
1662581583.756986,738,5.873618647456169e-05
1662581586.7015746,739,5.8740872191265225e-05
1662581588.090229,740,5.868633888894692e-05
1662581593.6144934,742,5.846229032613337e-05
1662581596.383205,743,5.8412635553395376e-05
1662581599.320106,744,5.839428922627121e-05
1662581602.1173685,745,5.834690455230884e-05
1662581621.355745,752,5.7900953834177926e-05
1662581630.1531477,755,5.7743705838220194e-05
1662581632.8964267,756,5.7699424360180274e-05
1662581638.489633,758,5.756573591497727e-05
1662581652.4477215,763,5.7360204664291814e-05
1662581655.3972805,764,5.7328779803356156e-05
1662581658.2441375,765,5.7331431889906526e-05
1662581662.4679215,768,5.759678242611699e-05
1662581663.8445709,769,5.7849381846608594e-05
1662581667.9176235,772,5.968697587377392e-05
1662581669.2358313,773,6.093697447795421e-05
1662581672.0446742,775,6.488008511951193e-05
1662581673.411293,776,6.762361590517685e-05
1662581676.142191,778,7.188895688159391e-05
1662581677.5968037,779,7.12298060534522e-05
1662581678.9188344,780,6.848383054602891e-05
1662581680.3911629,781,6.354913784889504e-05
1662581681.7551088,782,5.900346877751872e-05
1662581691.6039999,788,6.0680446040350944e-05
1662581692.9995687,789,5.847069769515656e-05
1662581695.7924385,791,5.641705502057448e-05
1662581700.1210384,793,5.807913839817047e-05
1662581702.8046055,795,5.8135785366175696e-05
1662581704.1999722,796,5.7205390476156026e-05
1662581711.033832,799,5.599526775768027e-05
1662581712.5307038,800,5.6368400692008436e-05
1662581718.1057105,804,5.584388418355957e-05
1662581720.965692,805,5.552978836931288e-05
1662581723.8182766,806,5.5423020967282355e-05
1662581726.6773667,807,5.548062108573504e-05
1662581730.7452695,810,5.5568500101799145e-05
1662581736.3948996,813,5.511010385816917e-05
1662581746.5783665,818,5.56789746042341e-05
1662581747.9924116,819,5.610704465652816e-05
1662581750.7208498,821,5.815089025418274e-05
1662581752.0712063,822,6.038153878762387e-05
1662581753.436634,823,6.38659403193742e-05
1662581756.1796858,825,7.398883462883532e-05
1662581757.5282543,826,7.764633483020589e-05
1662581758.8954017,827,7.590247696498409e-05
1662581760.334927,828,6.896368722664192e-05
1662581765.8776796,832,6.15457320236601e-05
1662581767.2317677,833,6.32607625448145e-05
1662581769.9983835,835,5.6326334743062034e-05
1662581771.3343089,836,5.468966992339119e-05
1662581774.1922233,837,5.633322871290147e-05
1662581777.0460978,839,5.826037886436097e-05
1662581778.3774793,840,5.597372364718467e-05
1662581784.0920236,843,5.571422298089601e-05
1662581786.9528072,845,5.526880704564974e-05
1662581796.78707,850,5.4434221965493634e-05
1662581798.2505257,851,5.363798845792189e-05
1662581805.4772737,854,5.3775973356096074e-05
1662581809.7400084,857,5.302187128108926e-05
1662581816.8004303,860,5.309115658747032e-05
1662581819.5955276,862,5.2806397434324026e-05
1662581828.361043,865,5.2614286687457934e-05
1662581831.096176,866,5.2591993153328076e-05
1662581842.1900938,870,5.236181095824577e-05
1662581845.1300957,871,5.235332719166763e-05
1662581863.1206572,881,6.993536953814328e-05
1662581865.8601213,883,9.920488810166717e-05
1662581867.2395058,884,0.00011417616769904271
1662581868.6025581,885,0.00011201321467524394
1662581870.0792255,886,9.039072756422684e-05
1662581872.8218036,888,5.750901982537471e-05
1662581875.6436698,890,7.482613727916032e-05
1662581878.3588562,892,5.721914203604683e-05
1662581882.5043538,895,5.936279194429517e-05
1662581885.2598648,897,5.733874786528759e-05
1662581886.6941984,898,6.154835864435881e-05
1662581892.4313116,901,5.444303678814322e-05
1662581893.8136473,902,5.747901013819501e-05
1662581896.5122163,904,5.197110294830054e-05
1662581899.255493,906,5.4457239457406104e-05
1662581900.6212478,907,5.285863880999386e-05
1662581901.995917,908,5.1874252676498145e-05
1662581906.127203,910,5.2606730605475605e-05
1662581907.4952724,911,5.150491779204458e-05
1662581913.263912,914,5.1675571739906445e-05
1662581920.1966894,918,5.109537232783623e-05
1662581921.5386167,919,5.042306293034926e-05
1662581925.6823444,921,5.0869643018813804e-05
1662581928.3908553,923,5.0190039473818615e-05
1662581936.9579198,927,4.989555600332096e-05
1662581939.788147,928,4.9955771828535944e-05
1662581941.141598,929,5.005346974940039e-05
1662581942.5425196,930,4.9878264690050855e-05
1662581945.625921,931,4.965810876456089e-05
1662581948.5216215,932,4.9676684284349903e-05
1662581949.8648286,933,4.9768110329750925e-05
1662581952.6656206,935,4.9509100790601224e-05
1662581961.322209,939,4.951464870828204e-05
1662581964.1054642,941,4.9686201236909255e-05
1662581965.4888124,942,4.9860089347930625e-05
1662581969.5712948,945,5.0029822887154296e-05
1662581976.560963,949,4.913897282676771e-05
1662581983.6805136,952,4.92111939820461e-05
1662581986.529021,954,4.920723586110398e-05
1662581987.940435,955,4.9124773795483634e-05
1662581989.323552,956,4.8948084440780804e-05
1662582000.7571013,960,4.842297130380757e-05
1662582004.9860682,962,4.8500973207410425e-05
1662582006.44509,963,4.859122782363556e-05
1662582007.8572423,964,4.87224169773981e-05
1662582009.2027247,965,4.883653673459776e-05
1662582011.9090428,967,4.906416870653629e-05
1662582013.3293276,968,4.918688500765711e-05
1662582017.5225344,971,4.956800694344565e-05
1662582024.5936759,976,5.150448851054534e-05
1662582027.45139,978,5.3557116189040244e-05
1662582028.8861606,979,5.5157008318929e-05
1662582031.6839435,981,5.871573375770822e-05
1662582033.0666714,982,5.9427642554510385e-05
1662582038.7423768,986,4.9213875172426924e-05
1662582043.0989194,988,4.872387944487855e-05
1662582044.4115918,989,4.977144271833822e-05
1662582045.8304453,990,5.039140523876995e-05
1662582048.6901999,992,4.996095231035724e-05
1662582051.5327296,994,4.92732142447494e-05
1662582052.9299903,995,4.887977775069885e-05
1662582054.370542,996,4.836156585952267e-05
1662582058.6161199,998,4.765249468619004e-05
1662582061.4073071,999,4.7671586798969656e-05
1662582064.1193485,1001,4.801375325769186e-05
1662582065.5150192,1002,4.7939895011950284e-05
1662582066.8412125,1003,4.759665171150118e-05
1662582069.6226277,1004,4.7172226913971826e-05
1662582072.3969846,1005,4.6859790018061176e-05
1662582075.26958,1006,4.6792654757155105e-05
1662582083.6540534,1011,4.669411646318622e-05
1662582089.4183512,1013,4.615870784618892e-05
1662582095.0244906,1015,4.623310815077275e-05
1662582096.4137745,1016,4.633346907212399e-05
1662582097.773657,1017,4.634135257219896e-05
1662582108.9501247,1022,4.576391802402213e-05
1662582120.7154639,1026,4.5728414988843724e-05
1662582126.379906,1028,4.571277167997323e-05
1662582129.0440137,1029,4.5770670112688094e-05
1662582137.3094347,1035,5.059077011537738e-05
1662582138.7678666,1036,5.3254760132404044e-05
1662582140.20436,1037,5.6533874158049e-05
1662582141.6186743,1038,6.0552301874849945e-05
1662582142.973672,1039,6.357555685099214e-05
1662582148.547376,1043,5.133831291459501e-05
1662582151.333843,1045,4.708407504949719e-05
1662582152.6929018,1046,4.968455687048845e-05
1662582162.3257976,1052,4.6100092731649056e-05
1662582163.7344956,1053,4.7688263293821365e-05
1662582167.8675559,1056,4.633129356079735e-05
1662582172.0896544,1058,4.499689021031372e-05
1662582174.9236686,1059,4.565745257423259e-05
1662582176.2861106,1060,4.63130054413341e-05
1662582179.0737782,1062,4.578407606459223e-05
1662582184.6599395,1065,4.468844781513326e-05
1662582186.080085,1066,4.4925174734089524e-05
1662582187.478288,1067,4.507312041823752e-05
1662582190.2140079,1069,4.4707718188874424e-05
1662582191.570739,1070,4.445697777555324e-05
1662582194.402614,1071,4.437479947227985e-05
1662582197.406379,1072,4.44433608208783e-05
1662582198.811381,1073,4.459540650714189e-05
1662582200.1711826,1074,4.473957233130932e-05
1662582204.3505118,1077,4.509798236540519e-05
1662582205.7545989,1078,4.5377335482044145e-05
1662582208.538367,1080,4.663221261580475e-05
1662582209.9053156,1081,4.7687124606454745e-05
1662582211.2454803,1082,4.8702793719712645e-05
1662582215.3190866,1085,4.953565803589299e-05
1662582216.752411,1086,4.862136847805232e-05
1662582218.1735106,1087,4.7931614972185344e-05
1662582223.6670125,1091,4.5100448915036395e-05
1662582225.0777905,1092,4.4377455196809024e-05
1662582226.4561946,1093,4.4177046220283955e-05
1662582234.5527978,1098,4.42736127297394e-05
1662582238.8527994,1100,4.373248157207854e-05
1662582244.5614839,1102,4.363044718047604e-05
1662582247.6983144,1103,4.3512529373401776e-05
1662582250.4607549,1104,4.336882921052165e-05
1662582259.0867414,1107,4.329495641286485e-05
1662582260.4265819,1108,4.33051391155459e-05
1662582261.8058004,1109,4.3255207856418565e-05
1662582263.1527653,1110,4.3107938836328685e-05
1662582265.9598882,1111,4.294098471291363e-05
1662582268.7260008,1112,4.277821790310554e-05
1662582271.4238992,1113,4.2682935600169e-05
1662582274.2971227,1114,4.263928349246271e-05
1662582280.2835004,1116,4.2628518713172525e-05
1662582289.6119175,1119,4.2497660615481436e-05
1662582295.4118993,1121,4.246118260198273e-05
1662582296.8178794,1122,4.249404082656838e-05
1662582300.96742,1125,4.288986019673757e-05
1662582302.33009,1126,4.316691411077045e-05
1662582305.2154968,1128,4.421205085236579e-05
1662582306.6185997,1129,4.5126282202545553e-05
1662582308.0145159,1130,4.631659248843789e-05
1662582309.4046957,1131,4.804218770004809e-05
1662582310.7980034,1132,5.0058759370585904e-05
1662582313.5980933,1134,5.510979099199176e-05
1662582314.9485304,1135,5.750967829953879e-05
1662582316.3060873,1136,5.7927769375965e-05
1662582320.6096797,1139,4.9807462346507236e-05
1662582324.7529843,1142,4.6341618144651875e-05
1662582328.9085705,1145,4.959762009093538e-05
1662582330.2926426,1146,4.8702455387683585e-05
1662582333.0453148,1148,4.645655644708313e-05
1662582334.4500995,1149,4.6183355152606964e-05
1662582335.8360868,1150,4.609323150361888e-05
1662582337.2613673,1151,4.570582677843049e-05
1662582338.5740054,1152,4.464755329536274e-05
1662582339.9326231,1153,4.339189763413742e-05
1662582343.9039524,1155,4.2161358578596264e-05
1662582352.230253,1160,4.1930754377972335e-05
1662582358.1150753,1162,4.1872375732054934e-05
1662582360.8572147,1164,4.2238210880896077e-05
1662582363.5177724,1166,4.158959200140089e-05
1662582366.363424,1167,4.1103834519162774e-05
1662582378.9105632,1173,4.070571230840869e-05
1662582381.6210911,1174,4.0501548937754706e-05
1662582386.9500918,1176,4.025657835882157e-05
1662582389.8359876,1177,4.0266055293614045e-05
1662582391.1955833,1178,4.03115336666815e-05
1662582396.6694303,1182,4.029871342936531e-05
1662582399.3308878,1184,4.029858246212825e-05
1662582402.0839148,1186,4.054258897667751e-05
1662582404.863224,1188,4.124047700315714e-05
1662582406.2061162,1189,4.189311948721297e-05
1662582407.6065469,1190,4.284331589587964e-05
1662582411.6040375,1193,4.870307384408079e-05
1662582412.943371,1194,5.17366970598232e-05
1662582414.2884812,1195,5.521318598766811e-05
1662582417.0016146,1197,5.9350997617002577e-05
1662582418.3503263,1198,5.7703364291228354e-05
1662582422.3081212,1201,4.333148535806686e-05
1662582423.6392791,1202,4.1601277189329267e-05
1662582427.800884,1205,4.5815737394150347e-05
1662582429.1415875,1206,4.4952441385248676e-05
1662582430.5073953,1207,4.269922646926716e-05
1662582433.2132509,1209,4.010968768852763e-05
1662582440.0830448,1213,4.171457840129733e-05
1662582441.4376113,1214,4.0585320675745606e-05
1662582442.870984,1215,3.977482265327126e-05
1662582448.3388393,1217,4.006930612376891e-05
1662582449.8134334,1218,4.045039167976938e-05
1662582458.3525708,1223,3.9258015021914616e-05
1662582463.9972658,1225,3.9250549889402464e-05
1662582471.2578156,1228,3.907916834577918e-05
1662582474.2088888,1229,3.902202661265619e-05
1662582482.7800834,1232,3.8835285522509366e-05
1662582485.6138408,1233,3.8760270399507135e-05
1662582498.480194,1238,3.875862603308633e-05
1662582501.2152593,1240,3.9155704143922776e-05
1662582502.622313,1241,3.959740570280701e-05
